HUD frame time nsec:,16667000

Range Index,Elapsed Time, First Event,Last Event
105,704,3779,3779
106,704,3815,3815
107,704,3851,3851
108,704,3887,3887
109,704,3923,3923
110,704,3959,3959
111,704,3995,3995
112,736,4031,4031
113,736,4067,4067
114,768,4103,4103
115,736,4139,4139
116,736,4175,4175
117,704,4211,4211
118,736,4247,4247
119,704,4283,4283
120,736,4319,4319
121,704,4355,4355
122,736,4391,4391
123,704,4427,4427
124,736,4463,4463
125,768,4499,4499
126,768,4535,4535
127,736,4571,4571
128,736,4607,4607
129,736,4643,4643
130,736,4679,4679
131,736,4715,4715
132,736,4751,4751
133,704,4787,4787
134,736,4823,4823
135,736,4859,4859
136,704,4895,4895
137,704,4931,4931
138,704,4967,4967
139,736,5003,5003
140,736,5039,5039
141,704,5075,5075
142,736,5111,5111
143,704,5147,5147
144,704,5183,5183
145,736,5219,5219
146,704,5255,5255
147,704,5291,5291
148,704,5327,5327
149,736,5363,5363
150,736,5399,5399
151,704,5435,5435
152,704,5471,5471
153,736,5507,5507
154,704,5543,5543
155,704,5579,5579
156,704,5615,5615
157,736,5651,5651
158,704,5687,5687
159,704,5723,5723
160,736,5759,5759
161,736,5795,5795
162,704,5831,5831
163,704,5867,5867
164,704,5903,5903
165,704,5939,5939
166,704,5975,5975
167,704,6011,6011
168,704,6047,6047
169,672,6083,6083
170,704,6119,6119
171,704,6155,6155
172,704,6191,6191
173,736,6227,6227
174,704,6263,6263
175,736,6299,6299
176,672,6335,6335
177,704,6371,6371
178,704,6407,6407
179,704,6443,6443
180,736,6479,6479
181,704,6515,6515
182,704,6551,6551
183,704,6587,6587
184,672,6623,6623
185,736,6659,6659
186,704,6695,6695
187,704,6731,6731
188,704,6767,6767
189,3162080,6803,6803
190,736,6839,6839
191,768,6875,6875
192,768,6911,6911
193,736,6947,6947
194,768,6983,6983
195,768,7019,7019
196,736,7055,7055
197,736,7091,7091
198,736,7127,7127
199,768,7163,7163
200,704,7199,7199
201,704,7235,7235
202,704,7271,7271
203,704,7307,7307
204,736,7343,7343
205,768,7379,7379
206,704,7415,7415
207,704,7451,7451
208,704,7487,7487
209,672,7523,7523
210,704,7559,7559
211,736,7595,7595
212,736,7631,7631
213,736,7667,7667
214,992,7703,7703
215,768,7739,7739
216,736,7775,7775
217,736,7811,7811
218,736,7847,7847
219,736,7883,7883
220,704,7919,7919
221,704,7955,7955
222,736,7991,7991
223,736,8027,8027
224,736,8063,8063
225,736,8099,8099
226,864,8135,8135
227,928,8171,8171
228,896,8207,8207
229,864,8243,8243
230,896,8279,8279
231,928,8315,8315
232,896,8351,8351
233,832,8387,8387
234,896,8423,8423
235,800,8459,8459
236,928,8495,8495
237,928,8531,8531
238,896,8567,8567
239,864,8603,8603
240,928,8639,8639
241,832,8675,8675
242,896,8711,8711
243,896,8747,8747
244,832,8783,8783
245,928,8819,8819
246,768,8855,8855
247,896,8891,8891
248,896,8927,8927
249,832,8963,8963
250,896,8999,8999
251,864,9035,9035
252,864,9071,9071
253,896,9107,9107
254,864,9143,9143
255,1056,9179,9179
256,768,9215,9215
257,928,9251,9251
258,896,9287,9287
259,864,9323,9323
260,928,9359,9359
261,864,9395,9395
262,832,9431,9431
263,864,9467,9467
264,736,9503,9503
265,832,9539,9539
266,896,9575,9575
267,896,9611,9611
268,864,9647,9647
269,896,9683,9683
270,928,9719,9719
271,896,9755,9755
272,864,9791,9791
273,928,9827,9827
274,832,9863,9863
275,832,9899,9899
276,864,9935,9935
277,896,9971,9971
278,1024,10007,10007
279,800,10043,10043
280,832,10079,10079
281,832,10115,10115
282,864,10151,10151
283,928,10187,10187
284,864,10223,10223
285,896,10259,10259
286,864,10295,10295
287,896,10331,10331
288,960,10367,10367
289,864,10403,10403
290,864,10439,10439
291,896,10475,10475
292,864,10511,10511
293,832,10547,10547
294,896,10583,10583
295,832,10619,10619
296,864,10655,10655
297,960,10691,10691
298,896,10727,10727
299,864,10763,10763
300,896,10799,10799
301,864,10835,10835
302,928,10871,10871
303,928,10907,10907
304,896,10943,10943
305,896,10979,10979
306,864,11015,11015
307,896,11051,11051
308,928,11087,11087
309,864,11123,11123
310,864,11159,11159
311,896,11195,11195
312,1120,11231,11231
313,736,11267,11267
314,896,11303,11303
315,928,11339,11339
316,896,11375,11375
317,864,11411,11411
318,896,11447,11447
319,864,11483,11483
320,896,11519,11519
321,928,11555,11555
322,832,11591,11591
323,864,11627,11627
324,896,11663,11663
325,896,11699,11699
326,896,11735,11735
327,864,11771,11771
328,864,11807,11807
329,896,11843,11843
330,864,11879,11879
331,928,11915,11915
332,736,11951,11951
333,896,11987,11987
334,928,12023,12023
335,896,12059,12059
336,896,12095,12095
337,928,12131,12131
338,896,12167,12167
339,864,12203,12203
340,960,12239,12239
341,896,12275,12275
342,896,12311,12311
343,928,12347,12347
344,896,12383,12383
345,896,12419,12419
346,1024,12455,12455
347,800,12491,12491
348,864,12527,12527
349,928,12563,12563
350,896,12599,12599
351,928,12635,12635
352,896,12671,12671
353,864,12707,12707
354,928,12743,12743
355,832,12779,12779
356,928,12815,12815
357,928,12851,12851
358,864,12887,12887
359,864,12923,12923
360,928,12959,12959
361,928,12995,12995
362,896,13031,13031
363,864,13067,13067
364,896,13103,13103
365,864,13139,13139
366,896,13175,13175
367,928,13211,13211
368,864,13247,13247
369,832,13283,13283
370,896,13319,13319
371,896,13355,13355
372,864,13391,13391
373,928,13427,13427
374,928,13463,13463
375,896,13499,13499
376,800,13535,13535
377,896,13571,13571
378,896,13607,13607
379,864,13643,13643
380,896,13679,13679
381,896,13715,13715
382,960,13751,13751
383,1056,13787,13787
384,736,13823,13823
385,928,13859,13859
386,928,13895,13895
387,896,13931,13931
388,896,13967,13967
389,864,14003,14003
390,896,14039,14039
391,896,14075,14075
392,864,14111,14111
393,896,14147,14147
394,896,14183,14183
395,1088,14219,14219
396,800,14255,14255
397,864,14291,14291
398,928,14327,14327
399,864,14363,14363
400,928,14399,14399
401,896,14435,14435
402,7761792,14450,14450
