HUD frame time nsec:,37519000

Range Index,Elapsed Time, First Event,Last Event
497,704,21595,21595
498,704,21646,21646
499,736,21682,21682
500,704,21733,21733
501,704,21769,21769
502,832,21820,21820
503,704,21856,21856
504,704,21907,21907
505,704,21943,21943
506,832,21994,21994
507,736,22030,22030
508,736,22081,22081
509,736,22117,22117
510,736,22168,22168
511,704,22204,22204
512,832,22255,22255
513,736,22291,22291
514,736,22342,22342
515,704,22378,22378
516,736,22429,22429
517,704,22465,22465
518,736,22516,22516
519,736,22552,22552
520,704,22603,22603
521,736,22639,22639
522,704,22690,22690
523,800,22726,22726
524,736,22777,22777
525,736,22813,22813
526,736,22864,22864
527,736,22900,22900
528,768,22951,22951
529,736,22987,22987
530,736,23038,23038
531,736,23074,23074
532,736,23125,23125
533,704,23161,23161
534,704,23212,23212
535,704,23248,23248
536,704,23299,23299
537,736,23335,23335
538,704,23386,23386
539,736,23422,23422
540,736,23473,23473
541,736,23509,23509
542,704,23560,23560
543,736,23596,23596
544,736,23647,23647
545,736,23683,23683
546,704,23734,23734
547,704,23770,23770
548,704,23821,23821
549,736,23857,23857
550,736,23908,23908
551,736,23944,23944
552,736,23995,23995
553,736,24031,24031
554,736,24082,24082
555,704,24118,24118
556,832,24169,24169
557,704,24205,24205
558,704,24256,24256
559,736,24292,24292
560,736,24343,24343
561,736,24379,24379
562,704,24430,24430
563,736,24466,24466
564,736,24517,24517
565,704,24553,24553
566,736,24604,24604
567,704,24640,24640
568,704,24691,24691
569,736,24727,24727
570,736,24778,24778
571,736,24814,24814
572,736,24865,24865
573,736,24901,24901
574,736,24952,24952
575,736,24988,24988
576,736,25039,25039
577,736,25075,25075
578,704,25126,25126
579,736,25162,25162
580,704,25213,25213
581,704,25249,25249
582,704,25300,25300
583,736,25336,25336
584,736,25387,25387
585,736,25423,25423
586,704,25474,25474
587,704,25510,25510
588,704,25561,25561
589,704,25597,25597
590,704,25648,25648
591,672,25684,25684
592,736,25735,25735
593,736,25771,25771
594,736,25822,25822
595,704,25858,25858
596,672,25909,25909
597,704,25945,25945
598,704,25996,25996
599,704,26032,26032
600,704,26083,26083
601,704,26119,26119
602,736,26170,26170
603,736,26206,26206
604,736,26257,26257
605,736,26293,26293
606,704,26344,26344
607,736,26380,26380
608,704,26431,26431
609,704,26467,26467
610,704,26518,26518
611,704,26554,26554
612,704,26605,26605
613,704,26641,26641
614,704,26692,26692
615,704,26728,26728
616,704,26779,26779
617,704,26815,26815
618,704,26866,26866
619,704,26902,26902
620,704,26953,26953
621,736,26989,26989
622,704,27040,27040
623,704,27076,27076
624,704,27127,27127
625,704,27163,27163
626,704,27214,27214
627,736,27250,27250
628,3777792,27301,27301
629,736,27337,27337
630,736,27388,27388
631,768,27424,27424
632,736,27475,27475
633,704,27511,27511
634,704,27562,27562
635,704,27598,27598
636,736,27649,27649
637,736,27685,27685
638,768,27736,27736
639,736,27772,27772
640,704,27823,27823
641,704,27859,27859
642,704,27910,27910
643,704,27946,27946
644,736,27997,27997
645,768,28033,28033
646,768,28084,28084
647,704,28120,28120
648,736,28171,28171
649,768,28207,28207
650,768,28258,28258
651,768,28294,28294
652,736,28345,28345
653,704,28381,28381
654,672,28432,28432
655,704,28468,28468
656,704,28519,28519
657,736,28555,28555
658,736,28606,28606
659,736,28642,28642
660,704,28693,28693
661,736,28729,28729
662,736,28780,28780
663,736,28816,28816
664,736,28867,28867
665,704,28903,28903
666,736,28954,28954
667,704,28990,28990
668,736,29041,29041
669,704,29077,29077
670,704,29128,29128
671,736,29164,29164
672,704,29215,29215
673,704,29251,29251
674,704,29302,29302
675,768,29338,29338
676,736,29389,29389
677,736,29425,29425
678,704,29476,29476
679,736,29512,29512
680,704,29563,29563
681,704,29599,29599
682,736,29650,29650
683,736,29686,29686
684,704,29737,29737
685,736,29773,29773
686,704,29824,29824
687,736,29860,29860
688,704,29911,29911
689,736,29947,29947
690,736,29998,29998
691,736,30034,30034
692,736,30085,30085
693,704,30121,30121
694,704,30172,30172
695,736,30208,30208
696,736,30259,30259
697,704,30295,30295
698,704,30346,30346
699,736,30382,30382
700,704,30433,30433
701,704,30469,30469
702,736,30520,30520
703,704,30556,30556
704,704,30607,30607
705,704,30643,30643
706,736,30694,30694
707,704,30730,30730
708,736,30781,30781
709,736,30817,30817
710,736,30868,30868
711,736,30904,30904
712,736,30955,30955
713,736,30991,30991
714,864,31042,31042
715,736,31078,31078
716,704,31129,31129
717,736,31165,31165
718,736,31216,31216
719,800,31252,31252
720,736,31303,31303
721,704,31339,31339
722,736,31390,31390
723,736,31426,31426
724,704,31477,31477
725,704,31513,31513
726,704,31564,31564
727,736,31600,31600
728,704,31651,31651
729,768,31687,31687
730,704,31738,31738
731,736,31774,31774
732,736,31825,31825
733,736,31861,31861
734,736,31912,31912
735,736,31948,31948
736,704,31999,31999
737,736,32035,32035
738,704,32086,32086
739,736,32122,32122
740,736,32173,32173
741,736,32209,32209
742,736,32260,32260
743,736,32296,32296
744,736,32347,32347
745,736,32383,32383
746,736,32434,32434
747,704,32470,32470
748,736,32521,32521
749,832,32557,32557
750,704,32608,32608
751,704,32644,32644
752,736,32695,32695
753,736,32731,32731
754,768,32782,32782
755,736,32818,32818
756,704,32869,32869
757,736,32905,32905
758,704,32956,32956
759,736,32992,32992
760,704,33043,33043
761,736,33079,33079
762,736,33130,33130
763,736,33166,33166
764,736,33217,33217
765,704,33253,33253
766,704,33304,33304
767,736,33340,33340
768,736,33391,33391
769,736,33427,33427
770,736,33478,33478
771,736,33514,33514
772,704,33565,33565
773,736,33601,33601
774,704,33652,33652
775,736,33688,33688
776,704,33739,33739
777,704,33775,33775
778,704,33826,33826
779,768,33862,33862
780,736,33913,33913
781,704,33949,33949
782,704,34000,34000
783,736,34036,34036
784,736,34087,34087
785,736,34123,34123
786,736,34174,34174
787,736,34210,34210
788,736,34261,34261
789,736,34297,34297
790,736,34348,34348
791,736,34384,34384
792,736,34435,34435
793,736,34471,34471
794,736,34522,34522
795,736,34558,34558
796,704,34609,34609
797,736,34645,34645
798,704,34696,34696
799,704,34732,34732
800,704,34783,34783
801,736,34819,34819
802,704,34870,34870
803,704,34906,34906
804,704,34957,34957
805,704,34993,34993
806,704,35044,35044
807,704,35080,35080
808,704,35131,35131
809,736,35167,35167
810,704,35218,35218
811,736,35254,35254
812,704,35305,35305
813,736,35341,35341
814,704,35392,35392
815,704,35428,35428
816,704,35479,35479
817,704,35515,35515
818,704,35566,35566
819,704,35602,35602
820,736,35653,35653
821,704,35689,35689
822,736,35740,35740
823,704,35776,35776
824,736,35827,35827
825,704,35863,35863
826,704,35914,35914
827,704,35950,35950
828,672,36001,36001
829,704,36037,36037
830,704,36088,36088
831,672,36124,36124
832,704,36175,36175
833,832,36211,36211
834,704,36262,36262
835,704,36298,36298
836,704,36349,36349
837,704,36385,36385
838,704,36436,36436
839,672,36472,36472
840,704,36523,36523
841,672,36559,36559
842,672,36610,36610
843,704,36646,36646
844,832,36697,36697
845,3787584,36733,36733
846,2208,36784,36784
847,704,36820,36820
848,768,36871,36871
849,736,36907,36907
850,736,36958,36958
851,704,36994,36994
852,736,37045,37045
853,736,37081,37081
854,768,37132,37132
855,800,37168,37168
856,736,37219,37219
857,736,37255,37255
858,768,37306,37306
859,736,37342,37342
860,768,37393,37393
861,704,37429,37429
862,704,37480,37480
863,672,37516,37516
864,704,37567,37567
865,768,37603,37603
866,736,37654,37654
867,736,37690,37690
868,672,37741,37741
869,704,37777,37777
870,768,37828,37828
871,704,37864,37864
872,736,37915,37915
873,704,37951,37951
874,704,38002,38002
875,960,38038,38038
876,736,38089,38089
877,736,38125,38125
878,960,38176,38176
879,736,38212,38212
880,704,38263,38263
881,704,38299,38299
882,736,38350,38350
883,832,38386,38386
884,736,38437,38437
885,736,38473,38473
886,768,38524,38524
887,736,38560,38560
888,736,38611,38611
889,704,38647,38647
890,736,38698,38698
891,704,38734,38734
892,704,38785,38785
893,736,38821,38821
894,736,38872,38872
895,736,38908,38908
896,704,38959,38959
897,736,38995,38995
898,736,39046,39046
899,736,39082,39082
900,704,39133,39133
901,736,39169,39169
902,768,39220,39220
903,704,39256,39256
904,704,39307,39307
905,704,39343,39343
906,736,39394,39394
907,704,39430,39430
908,704,39481,39481
909,736,39517,39517
910,736,39568,39568
911,800,39604,39604
912,704,39655,39655
913,736,39691,39691
914,704,39742,39742
915,736,39778,39778
916,736,39829,39829
917,736,39865,39865
918,704,39916,39916
919,736,39952,39952
920,736,40003,40003
921,768,40039,40039
922,736,40090,40090
923,704,40126,40126
924,704,40177,40177
925,736,40213,40213
926,736,40264,40264
927,832,40300,40300
928,704,40351,40351
929,704,40387,40387
930,704,40438,40438
931,736,40474,40474
932,704,40525,40525
933,896,40561,40561
934,704,40612,40612
935,736,40648,40648
936,736,40699,40699
937,704,40735,40735
938,736,40786,40786
939,704,40822,40822
940,704,40873,40873
941,736,40909,40909
942,736,40960,40960
943,704,40996,40996
944,704,41047,41047
945,704,41083,41083
946,736,41134,41134
947,736,41170,41170
948,896,41221,41221
949,896,41257,41257
950,704,41308,41308
951,736,41344,41344
952,704,41395,41395
953,736,41431,41431
954,704,41482,41482
955,704,41518,41518
956,704,41569,41569
957,704,41605,41605
958,736,41656,41656
959,736,41692,41692
960,736,41743,41743
961,736,41779,41779
962,736,41830,41830
963,704,41866,41866
964,768,41917,41917
965,704,41953,41953
966,736,42004,42004
967,736,42040,42040
968,704,42091,42091
969,736,42127,42127
970,736,42178,42178
971,704,42214,42214
972,736,42265,42265
973,704,42301,42301
974,736,42352,42352
975,768,42388,42388
976,704,42439,42439
977,704,42475,42475
978,736,42526,42526
979,736,42562,42562
980,704,42613,42613
981,704,42649,42649
982,736,42700,42700
983,704,42736,42736
984,736,42787,42787
985,736,42823,42823
986,736,42874,42874
987,736,42910,42910
988,736,42961,42961
989,704,42997,42997
990,736,43048,43048
991,704,43084,43084
992,704,43135,43135
993,704,43171,43171
994,704,43222,43222
995,736,43258,43258
996,704,43309,43309
997,704,43345,43345
998,704,43396,43396
999,736,43432,43432
1000,704,43483,43483
1001,704,43519,43519
1002,704,43570,43570
1003,704,43606,43606
1004,736,43657,43657
1005,736,43693,43693
1006,704,43744,43744
1007,704,43780,43780
1008,832,43831,43831
1009,704,43867,43867
1010,736,43918,43918
1011,704,43954,43954
1012,768,44005,44005
1013,736,44041,44041
1014,704,44092,44092
1015,672,44128,44128
1016,704,44179,44179
1017,704,44215,44215
1018,736,44266,44266
1019,736,44302,44302
1020,704,44353,44353
1021,704,44389,44389
1022,704,44440,44440
1023,736,44476,44476
1024,704,44527,44527
1025,736,44563,44563
1026,704,44614,44614
1027,736,44650,44650
1028,736,44701,44701
1029,736,44737,44737
1030,704,44788,44788
1031,704,44824,44824
1032,704,44875,44875
1033,736,44911,44911
1034,736,44962,44962
1035,992,44998,44998
1036,704,45049,45049
1037,736,45085,45085
1038,704,45136,45136
1039,704,45172,45172
1040,704,45223,45223
1041,704,45259,45259
1042,704,45310,45310
1043,672,45346,45346
1044,704,45397,45397
1045,704,45433,45433
1046,704,45484,45484
1047,704,45520,45520
1048,704,45571,45571
1049,704,45607,45607
1050,704,45658,45658
1051,704,45694,45694
1052,704,45745,45745
1053,704,45781,45781
1054,704,45832,45832
1055,704,45868,45868
1056,704,45919,45919
1057,672,45955,45955
1058,704,46006,46006
1059,736,46042,46042
1060,736,46093,46093
1061,736,46129,46129
1062,3714112,46180,46180
1063,704,46216,46216
1064,704,46267,46267
1065,736,46303,46303
1066,768,46354,46354
1067,736,46390,46390
1068,768,46441,46441
1069,736,46477,46477
1070,768,46528,46528
1071,736,46564,46564
1072,704,46615,46615
1073,832,46651,46651
1074,864,46702,46702
1075,704,46738,46738
1076,704,46789,46789
1077,704,46825,46825
1078,704,46876,46876
1079,704,46912,46912
1080,704,46963,46963
1081,768,46999,46999
1082,736,47050,47050
1083,768,47086,47086
1084,704,47137,47137
1085,736,47173,47173
1086,800,47224,47224
1087,704,47260,47260
1088,736,47311,47311
1089,864,47347,47347
1090,736,47398,47398
1091,736,47434,47434
1092,704,47485,47485
1093,704,47521,47521
1094,736,47572,47572
1095,736,47608,47608
1096,736,47659,47659
1097,736,47695,47695
1098,736,47746,47746
1099,704,47782,47782
1100,704,47833,47833
1101,704,47869,47869
1102,736,47920,47920
1103,704,47956,47956
1104,736,48007,48007
1105,736,48043,48043
1106,736,48094,48094
1107,704,48130,48130
1108,736,48181,48181
1109,736,48217,48217
1110,704,48268,48268
1111,800,48304,48304
1112,736,48355,48355
1113,704,48391,48391
1114,704,48442,48442
1115,736,48478,48478
1116,704,48529,48529
1117,736,48565,48565
1118,736,48616,48616
1119,704,48652,48652
1120,704,48703,48703
1121,736,48739,48739
1122,704,48790,48790
1123,768,48826,48826
1124,736,48877,48877
1125,736,48913,48913
1126,704,48964,48964
1127,960,49000,49000
1128,704,49051,49051
1129,736,49087,49087
1130,736,49138,49138
1131,736,49174,49174
1132,704,49225,49225
1133,736,49261,49261
1134,704,49312,49312
1135,736,49348,49348
1136,704,49399,49399
1137,704,49435,49435
1138,736,49486,49486
1139,736,49522,49522
1140,704,49573,49573
1141,704,49609,49609
1142,704,49660,49660
1143,736,49696,49696
1144,704,49747,49747
1145,704,49783,49783
1146,704,49834,49834
1147,736,49870,49870
1148,736,49921,49921
1149,736,49957,49957
1150,832,50008,50008
1151,736,50044,50044
1152,704,50095,50095
1153,704,50131,50131
1154,736,50182,50182
1155,736,50218,50218
1156,736,50269,50269
1157,736,50305,50305
1158,736,50356,50356
1159,736,50392,50392
1160,832,50443,50443
1161,704,50479,50479
1162,736,50530,50530
1163,736,50566,50566
1164,736,50617,50617
1165,704,50653,50653
1166,736,50704,50704
1167,736,50740,50740
1168,704,50791,50791
1169,704,50827,50827
1170,736,50878,50878
1171,768,50914,50914
1172,736,50965,50965
1173,736,51001,51001
1174,736,51052,51052
1175,736,51088,51088
1176,736,51139,51139
1177,736,51175,51175
1178,736,51226,51226
1179,704,51262,51262
1180,704,51313,51313
1181,864,51349,51349
1182,704,51400,51400
1183,736,51436,51436
1184,704,51487,51487
1185,736,51523,51523
1186,736,51574,51574
1187,736,51610,51610
1188,736,51661,51661
1189,736,51697,51697
1190,736,51748,51748
1191,704,51784,51784
1192,736,51835,51835
1193,736,51871,51871
1194,768,51922,51922
1195,768,51958,51958
1196,736,52009,52009
1197,736,52045,52045
1198,704,52096,52096
1199,736,52132,52132
1200,736,52183,52183
1201,736,52219,52219
1202,704,52270,52270
1203,704,52306,52306
1204,704,52357,52357
1205,704,52393,52393
1206,736,52444,52444
1207,736,52480,52480
1208,704,52531,52531
1209,768,52567,52567
1210,736,52618,52618
1211,736,52654,52654
1212,736,52705,52705
1213,736,52741,52741
1214,736,52792,52792
1215,736,52828,52828
1216,704,52879,52879
1217,736,52915,52915
1218,704,52966,52966
1219,704,53002,53002
1220,704,53053,53053
1221,736,53089,53089
1222,736,53140,53140
1223,704,53176,53176
1224,736,53227,53227
1225,736,53263,53263
1226,736,53314,53314
1227,736,53350,53350
1228,736,53401,53401
1229,704,53437,53437
1230,704,53488,53488
1231,704,53524,53524
1232,736,53575,53575
1233,736,53611,53611
1234,704,53662,53662
1235,704,53698,53698
1236,704,53749,53749
1237,704,53785,53785
1238,704,53836,53836
1239,736,53872,53872
1240,704,53923,53923
1241,704,53959,53959
1242,704,54010,54010
1243,704,54046,54046
1244,736,54097,54097
1245,768,54133,54133
1246,896,54184,54184
1247,736,54220,54220
1248,704,54271,54271
1249,704,54307,54307
1250,704,54358,54358
1251,704,54394,54394
1252,704,54445,54445
1253,736,54481,54481
1254,736,54532,54532
1255,704,54568,54568
1256,704,54619,54619
1257,704,54655,54655
1258,704,54706,54706
1259,736,54742,54742
1260,704,54793,54793
1261,704,54829,54829
1262,704,54880,54880
1263,704,54916,54916
1264,704,54967,54967
1265,704,55003,55003
1266,736,55054,55054
1267,704,55090,55090
1268,704,55141,55141
1269,704,55177,55177
1270,672,55228,55228
1271,704,55264,55264
1272,704,55315,55315
1273,704,55351,55351
1274,672,55402,55402
1275,704,55438,55438
1276,704,55489,55489
1277,736,55525,55525
1278,704,55576,55576
1279,3825568,55612,55612
1280,1984,55663,55663
1281,736,55699,55699
1282,704,55750,55750
1283,736,55786,55786
1284,768,55837,55837
1285,768,55873,55873
1286,768,55924,55924
1287,736,55960,55960
1288,704,56011,56011
1289,768,56047,56047
1290,736,56098,56098
1291,768,56134,56134
1292,768,56185,56185
1293,768,56221,56221
1294,736,56272,56272
1295,704,56308,56308
1296,896,56359,56359
1297,736,56395,56395
1298,736,56446,56446
1299,704,56482,56482
1300,704,56533,56533
1301,704,56569,56569
1302,704,56620,56620
1303,704,56656,56656
1304,704,56707,56707
1305,736,56743,56743
1306,768,56794,56794
1307,736,56830,56830
1308,736,56881,56881
1309,736,56917,56917
1310,704,56968,56968
1311,736,57004,57004
1312,736,57055,57055
1313,736,57091,57091
1314,736,57142,57142
1315,736,57178,57178
1316,704,57229,57229
1317,704,57265,57265
1318,704,57316,57316
1319,704,57352,57352
1320,736,57403,57403
1321,736,57439,57439
1322,736,57490,57490
1323,736,57526,57526
1324,736,57577,57577
1325,704,57613,57613
1326,960,57664,57664
1327,736,57700,57700
1328,704,57751,57751
1329,704,57787,57787
1330,736,57838,57838
1331,736,57874,57874
1332,960,57925,57925
1333,736,57961,57961
1334,704,58012,58012
1335,736,58048,58048
1336,704,58099,58099
1337,736,58135,58135
1338,736,58186,58186
1339,736,58222,58222
1340,736,58273,58273
1341,736,58309,58309
1342,704,58360,58360
1343,736,58396,58396
1344,736,58447,58447
1345,704,58483,58483
1346,768,58534,58534
1347,864,58570,58570
1348,704,58621,58621
1349,736,58657,58657
1350,736,58708,58708
1351,704,58744,58744
1352,736,58795,58795
1353,832,58831,58831
1354,704,58882,58882
1355,736,58918,58918
1356,704,58969,58969
1357,832,59005,59005
1358,704,59056,59056
